"Time_Iter","Outer_Iter","Inner_Iter",    "rms[Rho]"    ,    "rms[RhoU]"   ,    "rms[RhoV]"   ,    "rms[RhoE]"   
          0,           0,         669,      -7.599562887,      -4.867817266,      -6.132610884,      -3.184026744
          0,           0,         670,      -7.605690627,      -4.872402408,      -6.133997717,      -3.172966391
          0,           0,         671,      -7.610365311,      -4.874395176,      -6.143326633,      -3.192532232
          0,           0,         672,      -7.615664686,      -4.877506295,       -6.14612366,      -3.193451343
          0,           0,         673,      -7.621843527,      -4.882155393,       -6.14746096,      -3.182476287
          0,           0,         674,      -7.626581459,      -4.884201386,      -6.156923324,      -3.202062698
          0,           0,         675,      -7.631930375,      -4.887356291,      -6.159726814,      -3.203033777
          0,           0,         676,      -7.638144624,      -4.892038497,      -6.160985654,      -3.192085024
          0,           0,         677,      -7.642934409,      -4.894115399,      -6.170559415,      -3.211676137
          0,           0,         678,      -7.648323273,      -4.897297243,      -6.173358809,      -3.212664402
          0,           0,         679,      -7.654566306,      -4.902000128,      -6.174536019,      -3.201725137
          0,           0,         680,      -7.659403922,      -4.904098939,      -6.184229241,      -3.221316259
          0,           0,         681,       -7.66482957,         -4.907301,      -6.187025205,      -3.222323672
          0,           0,         682,      -7.671098675,      -4.912019609,      -6.188116754,      -3.211397071
          0,           0,         683,      -7.675982237,      -4.914136751,      -6.197932578,       -3.23098794
          0,           0,         684,      -7.681443003,      -4.917356299,       -6.20072277,      -3.232014946
          0,           0,         685,        -7.6877368,      -4.922088584,       -6.20172442,      -3.221102517
          0,           0,         686,      -7.692665539,       -4.92422259,      -6.211665372,      -3.240694497
          0,           0,         687,      -7.698160625,      -4.927458468,       -6.21444818,      -3.241742243
          0,           0,         688,      -7.704478378,       -4.93220355,      -6.215356356,      -3.230845304
          0,           0,         689,      -7.709452057,      -4.934353809,      -6.225424877,      -3.250439554
          0,           0,         690,      -7.714981082,      -4.937605515,      -6.228199056,      -3.251508334
          0,           0,         691,      -7.721322381,      -4.942363006,       -6.22901075,      -3.240627417
          0,           0,         692,      -7.726341021,      -4.944529269,      -6.239209303,      -3.260224259
          0,           0,         693,      -7.731903796,       -4.94779658,      -6.241973978,       -3.26131381
          0,           0,         694,      -7.738268364,      -4.952566302,      -6.242686551,      -3.250449141
          0,           0,         695,      -7.743332115,      -4.954748483,      -6.253017682,      -3.270048684
          0,           0,         696,      -7.748928541,        -4.9580313,      -6.255772146,      -3.271158815
          0,           0,         697,      -7.755316166,      -4.962813175,      -6.256383069,      -3.260310675
          0,           0,         698,       -7.76042525,      -4.965011259,      -6.266849315,      -3.279913019
          0,           0,         699,      -7.766055277,      -4.968309544,      -6.269592892,       -3.28104357
          0,           0,         700,      -7.772465777,      -4.973103539,      -6.270099644,      -3.270212214
          0,           0,         701,      -7.777620459,      -4.975317547,      -6.280703529,      -3.289817418
          0,           0,         702,      -7.783284066,      -4.978631291,      -6.283435533,      -3.290968227
          0,           0,         703,      -7.789717266,      -4.983437393,      -6.283835589,      -3.280153893
          0,           0,         704,      -7.794917847,      -4.985667363,      -6.294579622,      -3.299762025
          0,           0,         705,      -7.800615028,      -4.988996569,      -6.297299339,      -3.300932956
          0,           0,         706,      -7.807070757,      -4.993814777,      -6.297590135,      -3.290135902
          0,           0,         707,      -7.812317558,      -4.996060753,      -6.308476843,      -3.309747058
          0,           0,         708,       -7.81804831,      -4.999405433,      -6.311183507,      -3.310937988
          0,           0,         709,      -7.824526397,      -5.004235751,      -6.311362491,      -3.300158482
          0,           0,         710,      -7.829819757,      -5.006497783,      -6.322394379,      -3.319772757
          0,           0,         711,      -7.835584085,      -5.009857951,      -6.325087246,       -3.32098359
          0,           0,         712,      -7.842084341,      -5.014700385,      -6.325151858,      -3.310221861
          0,           0,         713,      -7.847424623,      -5.016978524,      -6.336331459,      -3.329839389
          0,           0,         714,       -7.85322253,      -5.020354195,       -6.33900976,      -3.331070018
          0,           0,         715,      -7.859744763,      -5.025208753,      -6.338957464,      -3.320326323
          0,           0,         716,       -7.86513234,      -5.027503048,      -6.350287319,      -3.339947211
          0,           0,         717,      -7.870963828,      -5.030894239,      -6.352950283,      -3.341197542
          0,           0,         718,       -7.87750783,      -5.035760929,      -6.352778576,       -3.33047212
          0,           0,         719,      -7.882943094,      -5.038071429,      -6.364261236,      -3.350096493
          0,           0,         720,       -7.88880816,      -5.041478154,      -6.366908086,      -3.351366429
          0,           0,         721,      -7.895373712,      -5.046356984,      -6.366614488,       -3.34065953
          0,           0,         722,      -7.900857065,      -5.048683736,      -6.378252477,      -3.360287487
          0,           0,         723,      -7.906755706,       -5.05210601,       -6.38088246,      -3.361576951
          0,           0,         724,      -7.913342566,      -5.056996984,      -6.380464497,      -3.350888801
          0,           0,         725,       -7.91887443,      -5.059340034,      -6.392260349,      -3.370520449
          0,           0,         726,      -7.924806631,      -5.062777868,      -6.394872677,      -3.371829358
          0,           0,         727,      -7.931414547,      -5.067680994,      -6.394327926,      -3.361160204
          0,           0,         728,      -7.936995353,      -5.070040384,      -6.406284134,      -3.380795618
          0,           0,         729,      -7.942961095,       -5.07349379,      -6.408878029,      -3.382123898
          0,           0,         730,      -7.949589794,       -5.07840907,      -6.408204089,      -3.371473976
          0,           0,         731,      -7.955219994,      -5.080784841,      -6.420323126,      -3.391113246
          0,           0,         732,       -7.96121925,      -5.084253828,      -6.422897791,      -3.392460807
          0,           0,         733,      -7.967868436,      -5.089181265,      -6.422092265,      -3.381830329
          0,           0,         734,      -7.973548493,      -5.091573457,      -6.434376593,      -3.401473538
          0,           0,         735,      -7.979581231,       -5.09505803,      -6.436931242,       -3.40284031
          0,           0,         736,      -7.986250587,      -5.099997626,      -6.435991766,      -3.392229488
          0,           0,         737,      -7.991980984,      -5.102406274,      -6.448443811,      -3.411876715
          0,           0,         738,      -7.998047154,      -5.105906443,      -6.450977633,      -3.413262601
          0,           0,         739,      -8.004736345,      -5.110858199,      -6.449901913,       -3.40267166
          0,           0,         740,      -8.010517573,      -5.113283338,      -6.462524015,      -3.422322943
          0,           0,         741,      -8.016617127,      -5.116799107,       -6.46503626,      -3.423727906
          0,           0,         742,      -8.023325787,      -5.121763025,      -6.463821986,       -3.41315703
          0,           0,         743,       -8.02915836,      -5.124204687,      -6.476616507,      -3.432812431
          0,           0,         744,      -8.035291227,      -5.127736061,      -6.479106356,      -3.434236377
          0,           0,         745,      -8.042018965,      -5.132712139,      -6.477751271,      -3.423685757
          0,           0,         746,      -8.047903413,      -5.135170357,      -6.490720502,      -3.443345337
          0,           0,         747,      -8.054069517,      -5.138717338,      -6.493187173,      -3.444788202
          0,           0,         748,      -8.060815912,      -5.143705575,      -6.491689064,      -3.434258015
          0,           0,         749,      -8.066752773,      -5.146180377,      -6.504835248,      -3.453921803
          0,           0,         750,      -8.072952023,      -5.149742969,      -6.507277946,      -3.455383509
          0,           0,         751,      -8.079716624,      -5.154743364,      -6.505634654,      -3.444873922
          0,           0,         752,      -8.085706462,      -5.157234778,      -6.518960001,      -3.464541982
          0,           0,         753,      -8.091938745,       -5.16081298,      -6.521377906,      -3.466022423
          0,           0,         754,      -8.098721067,      -5.165825531,      -6.519587319,      -3.455533583
          0,           0,         755,      -8.104764456,      -5.168333584,      -6.533093975,      -3.475205952
          0,           0,         756,      -8.111029643,      -5.171927397,      -6.535486312,      -3.476705076
          0,           0,         757,      -8.117829168,      -5.176952101,      -6.533546382,      -3.466237164
          0,           0,         758,        -8.1239267,      -5.179476818,      -6.547236445,      -3.485913875
          0,           0,         759,      -8.130224646,      -5.183086242,      -6.549602428,      -3.487431605
          0,           0,         760,      -8.137040811,      -5.188123096,      -6.547511169,      -3.476984782
          0,           0,         761,      -8.143193094,      -5.190664502,      -6.561386659,       -3.49666587
          0,           0,         762,      -8.149523627,      -5.194289534,       -6.56372552,      -3.498202133
          0,           0,         763,       -8.15635583,      -5.199338535,       -6.56148098,      -3.487776553
          0,           0,         764,      -8.162563485,      -5.201896651,      -6.575543876,      -3.507462046
          0,           0,         765,      -8.168926416,       -5.20553729,      -6.577854858,      -3.509016778
          0,           0,         766,       -8.17577401,      -5.210598434,      -6.575455181,      -3.498612585
          0,           0,         767,      -8.182037671,      -5.213173281,      -6.589707377,      -3.518302495
          0,           0,         768,      -8.188432776,      -5.216829523,      -6.591989701,      -3.519875614
          0,           0,         769,      -8.195295063,      -5.221902807,      -6.589433092,      -3.509492933
          0,           0,         770,      -8.201615387,      -5.224494404,      -6.603876432,      -3.529187311
          0,           0,         771,      -8.208042416,      -5.228166246,      -6.606129348,       -3.53077874
          0,           0,         772,      -8.214918649,      -5.233251665,      -6.603414108,      -3.520417715
          0,           0,         773,      -8.221296294,      -5.235860031,      -6.618050315,       -3.54011656
          0,           0,         774,      -8.227754965,      -5.239547469,      -6.620273085,       -3.54172623
          0,           0,         775,      -8.234644338,      -5.244645018,      -6.617397566,      -3.531386993
          0,           0,         776,      -8.241079989,      -5.247270171,      -6.632228347,       -3.55109035
          0,           0,         777,      -8.247569982,      -5.250973198,      -6.634420228,      -3.552718177
          0,           0,         778,      -8.254471624,      -5.256082873,      -6.631382866,      -3.542400826
          0,           0,         779,      -8.260965964,      -5.258724829,      -6.646409792,      -3.562108705
          0,           0,         780,      -8.267486922,      -5.262443441,      -6.648570095,       -3.56375462
          0,           0,         781,      -8.274399906,      -5.267565236,      -6.645369422,      -3.553459298
          0,           0,         782,      -8.280953634,       -5.27022401,      -6.660594015,      -3.573171703
          0,           0,         783,      -8.287505159,        -5.2739582,      -6.662722008,      -3.574835642
          0,           0,         784,      -8.294428482,      -5.279092111,      -6.659356667,      -3.564562459
          0,           0,         785,      -8.301042306,      -5.281767716,      -6.674780321,      -3.584279411
          0,           0,         786,      -8.307623945,      -5.285517479,      -6.676875325,      -3.585961292
          0,           0,         787,      -8.314556535,      -5.290663499,      -6.673344042,      -3.575710367
          0,           0,         788,      -8.321231168,       -5.29335595,      -6.688968073,       -3.59543187
          0,           0,         789,      -8.327842427,      -5.297121276,       -6.69102944,      -3.597131632
          0,           0,         790,      -8.334783113,      -5.302279401,      -6.687330976,      -3.586903031
          0,           0,         791,      -8.341519282,      -5.304988709,      -6.703156639,      -3.606629134
          0,           0,         792,      -8.348159606,      -5.308769592,      -6.705183711,      -3.608346689
          0,           0,         793,      -8.355107149,      -5.313939815,      -6.701316999,      -3.598140523
          0,           0,         794,      -8.361572258,      -5.315944313,      -6.716327417,      -3.617882816
          0,           0,         795,      -8.368310068,      -5.319926132,      -6.718866455,      -3.619257583
          0,           0,         796,      -8.375333634,      -5.325246504,      -6.715174284,      -3.609150068
          0,           0,         797,       -8.38191467,      -5.327372753,      -6.730466206,      -3.629000757
          0,           0,         798,      -8.388713221,      -5.331445144,      -6.732984538,      -3.630475494
          0,           0,         799,      -8.395767237,      -5.336832905,       -6.72916355,      -3.620439349
          0,           0,         800,      -8.402434605,      -5.339020833,      -6.744668467,      -3.640335489
          0,           0,         801,      -8.409271699,      -5.343139216,        -6.7471484,      -3.641842891
          0,           0,         802,      -8.416335934,      -5.348561305,      -6.743165613,      -3.631825361
          0,           0,         803,      -8.423077682,       -5.35078622,      -6.758860093,      -3.651728147
          0,           0,         804,      -8.429946972,      -5.354932276,      -6.761301268,      -3.653249246
          0,           0,         805,      -8.437017315,      -5.360375275,      -6.757160344,      -3.643250436
          0,           0,         806,      -8.443831485,      -5.362627188,      -6.773056181,      -3.663158827
          0,           0,         807,      -8.450729042,      -5.366793483,      -6.775455758,       -3.66469396
          0,           0,         808,      -8.457800962,      -5.372251895,       -6.77115082,      -3.654714849
          0,           0,         809,      -8.464685922,      -5.374526633,      -6.787251616,       -3.67462806
          0,           0,         810,      -8.471608877,      -5.378710023,      -6.789607441,      -3.676179019
          0,           0,         811,      -8.478678994,      -5.384181507,      -6.785135964,      -3.666222221
          0,           0,         812,      -8.485634087,      -5.386477224,      -6.801444023,      -3.686142219
          0,           0,         813,       -8.49258032,      -5.390676301,       -6.80375533,      -3.687710552
          0,           0,         814,      -8.499645855,       -5.39615981,      -6.799116396,      -3.677777239
          0,           0,         815,      -8.506671047,      -5.398475629,       -6.81563333,       -3.69770468
          0,           0,         816,      -8.513638842,      -5.402689725,      -6.817899898,      -3.699290318
          0,           0,         817,       -8.52069725,      -5.408184771,      -6.813093265,      -3.689380549
          0,           0,         818,      -8.527792755,       -5.41052025,      -6.829819784,      -3.709315118
          0,           0,         819,      -8.534780512,      -5.414749033,      -6.832041433,        -3.7109178
          0,           0,         820,       -8.54182925,      -5.420255382,      -6.827066988,      -3.701031531
          0,           0,         821,      -8.548995371,      -5.422610284,      -6.844003423,      -3.720972943
          0,           0,         822,      -8.556001467,      -5.426853581,      -6.846179897,      -3.722592473
          0,           0,         823,      -8.563037919,      -5.432371121,      -6.841037654,      -3.712729698
          0,           0,         824,      -8.570274975,      -5.434745307,      -6.858183958,      -3.732677597
          0,           0,         825,      -8.577297725,      -5.439003021,      -6.860315011,      -3.734313757
          0,           0,         826,       -8.58431916,      -5.444531695,      -6.855004927,      -3.724474434
          0,           0,         827,      -8.591627465,      -5.446925077,      -6.872360862,      -3.744428481
          0,           0,         828,      -8.598665103,      -5.451197151,      -6.874446199,      -3.746081145
          0,           0,         829,      -8.605668633,      -5.456736933,      -6.868968374,      -3.736265233
          0,           0,         830,      -8.613048464,      -5.459149451,      -6.886533569,      -3.756225193
          0,           0,         831,      -8.620099066,      -5.463435849,      -6.888572749,      -3.757894192
          0,           0,         832,       -8.62708164,      -5.468986728,      -6.882927366,      -3.748101706
          0,           0,         833,       -8.63453321,      -5.471418337,      -6.900701365,      -3.768067459
          0,           0,         834,      -8.641594735,      -5.475719037,      -6.902694097,      -3.769752739
          0,           0,         835,      -8.648553113,      -5.481281011,      -6.896881436,      -3.759983665
          0,           0,         836,      -8.656076541,      -5.483731675,      -6.914863664,      -3.779955109
          0,           0,         837,      -8.663146768,       -5.48804666,       -6.91680961,      -3.781656537
          0,           0,         838,      -8.670077514,      -5.493619731,      -6.910830193,      -3.771910912
          0,           0,         839,      -8.677672817,       -5.49608942,      -6.929019954,      -3.791887943
          0,           0,         840,      -8.684749372,       -5.50041868,      -6.930918893,       -3.79360548
          0,           0,         841,      -8.691648826,      -5.506002852,      -6.924773319,      -3.783883288
          0,           0,         842,      -8.699315928,      -5.508491541,      -6.943169974,      -3.803865934
          0,           0,         843,      -8.706396203,      -5.512835065,      -6.945021637,      -3.805599462
          0,           0,         844,      -8.713260533,      -5.518430344,      -6.938710757,      -3.795900766
          0,           0,         845,      -8.720999169,      -5.520938008,       -6.95731348,      -3.815888947
          0,           0,         846,        -8.7280804,      -5.525295789,      -6.959117734,      -3.817638451
          0,           0,         847,      -8.734905506,      -5.530902179,      -6.952642476,       -3.80796327
          0,           0,         848,        -8.7427153,      -5.533428795,      -6.971450388,      -3.827956987
          0,           0,         849,      -8.749794495,      -5.537800823,      -6.973207148,      -3.829722416
          0,           0,         850,      -8.756576064,       -5.54341833,      -6.966568635,      -3.820070793
          0,           0,         851,      -8.764456445,      -5.545963873,      -6.985580655,      -3.840070032
          0,           0,         852,      -8.771530368,      -5.550350141,      -6.987289824,      -3.841851298
          0,           0,         853,       -8.77826387,      -5.555978768,       -6.98048934,      -3.832223331
          0,           0,         854,      -8.786214054,      -5.558543215,      -6.999704269,       -3.85222804
          0,           0,         855,      -8.793279268,      -5.562943714,      -7.001365891,      -3.854025159
          0,           0,         856,      -8.799959929,      -5.568583464,       -6.99440474,      -3.844420852
          0,           0,         857,      -8.807978936,      -5.571166791,      -7.013821377,      -3.864431057
          0,           0,         858,       -8.81503175,       -5.57558151,      -7.015435438,      -3.866243958
          0,           0,         859,      -8.821654563,      -5.581232385,      -7.008315072,      -3.856663384
          0,           0,         860,      -8.829741175,      -5.583834568,      -7.027931999,      -3.876679072
          0,           0,         861,      -8.836777632,      -5.588263497,      -7.029498561,      -3.878507703
          0,           0,         862,      -8.843337385,      -5.593925497,      -7.022220535,      -3.868950893
          0,           0,         863,      -8.851490096,      -5.596546511,      -7.042036238,      -3.888972038
          0,           0,         864,       -8.85850604,      -5.600989641,      -7.043555414,       -3.89081638
          0,           0,         865,      -8.864997295,      -5.606662766,      -7.036121373,      -3.881283368
          0,           0,         866,      -8.873214318,      -5.609302586,      -7.056134127,      -3.901309936
          0,           0,         867,      -8.880205317,      -5.613759905,      -7.057606125,      -3.903169961
          0,           0,         868,      -8.886622437,      -5.619444155,      -7.050017796,      -3.893660795
          0,           0,         869,      -8.894901678,      -5.622102755,       -7.07022587,       -3.91369274
          0,           0,         870,      -8.901863084,      -5.626574252,      -7.071650829,      -3.915568425
          0,           0,         871,      -8.908200247,      -5.632269625,      -7.063910119,      -3.906083123
          0,           0,         872,      -8.916539311,       -5.63494698,      -7.084311638,      -3.926120469
          0,           0,         873,       -8.92346616,      -5.639432642,      -7.085689727,      -3.928011707
          0,           0,         874,      -8.929717415,      -5.645139137,       -7.07779849,      -3.918550321
          0,           0,         875,      -8.938113508,      -5.647835221,      -7.098391549,      -3.938593044
          0,           0,         876,       -8.94500071,      -5.652335038,      -7.099723081,      -3.940499857
          0,           0,         877,      -8.951159902,      -5.658052652,      -7.091683268,      -3.931062336
          0,           0,         878,        -8.9596099,      -5.660767439,      -7.112465778,      -3.951110425
          0,           0,         879,      -8.966452072,      -5.665281397,      -7.113750993,       -3.95303271
          0,           0,         880,      -8.972298698,      -5.670652032,      -7.104654091,      -3.943580414
          0,           0,         881,        -8.9811469,      -5.674120078,      -7.127178483,      -3.963421994
          0,           0,         882,      -8.987936736,      -5.678551873,      -7.128301663,      -3.965772352
          0,           0,         883,      -8.993662287,       -5.68386244,      -7.118655309,      -3.956361572
          0,           0,         884,      -9.002535284,      -5.687294106,      -7.141276172,      -3.976144907
          0,           0,         885,      -9.009248649,      -5.691701138,      -7.142363199,      -3.978456874
          0,           0,         886,      -9.014841078,      -5.696994933,      -7.132553351,      -3.969033448
          0,           0,         887,      -9.023741259,       -5.70042093,      -7.155327734,      -3.988799611
          0,           0,         888,      -9.030383837,      -5.704825975,      -7.156364732,      -3.991111457
          0,           0,         889,      -9.035855492,      -5.710120176,      -7.146402164,      -3.981713339
          0,           0,         890,      -9.044790443,      -5.713553171,      -7.169369099,      -4.001485318
          0,           0,         891,      -9.051361118,      -5.717965835,      -7.170368096,      -4.003814923
          0,           0,         892,      -9.056705926,      -5.723267564,      -7.160256617,      -3.994442766
          0,           0,         893,      -9.065670527,      -5.726712759,      -7.183405672,      -4.014220136
          0,           0,         894,      -9.072164454,       -5.73113695,      -7.184368112,      -4.016566493
          0,           0,         895,       -9.07737811,      -5.736449131,      -7.174114837,      -4.007219846
          0,           0,         896,      -9.086368249,      -5.739908686,      -7.197440392,      -4.027003361
          0,           0,         897,      -9.092780414,      -5.744346041,      -7.198366757,      -4.029365681
          0,           0,         898,      -9.097858015,      -5.749669914,      -7.187974913,       -4.02004338
          0,           0,         899,      -9.106868453,      -5.753144765,       -7.21147302,      -4.039832041
          0,           0,         900,      -9.113193372,      -5.757596004,      -7.212363591,      -4.042209314
          0,           0,         901,      -9.118130004,      -5.762932126,      -7.201836291,      -4.032910738
          0,           0,         902,      -9.127154803,      -5.766422705,      -7.225503159,       -4.05270394
          0,           0,         903,      -9.133386844,      -5.770888162,       -7.22635821,      -4.055095965
          0,           0,         904,      -9.138177706,       -5.77623679,      -7.215698112,      -4.045821046
          0,           0,         905,      -9.147210405,      -5.779743304,      -7.239530652,       -4.06561884
          0,           0,         906,      -9.153343907,      -5.784223135,      -7.240350198,      -4.068025672
          0,           0,         907,      -9.157984547,      -5.789584387,        -7.2295603,      -4.058774578
          0,           0,         908,      -9.167018249,      -5.793106936,      -7.253555457,      -4.078577044
          0,           0,         909,      -9.173047756,      -5.797601214,      -7.254339793,      -4.080998669
          0,           0,         910,      -9.177534256,      -5.802975141,      -7.243422848,       -4.07177139
          0,           0,         911,      -9.186561826,      -5.806513774,      -7.267577777,      -4.091578627
          0,           0,         912,      -9.192482181,      -5.811022529,      -7.268327488,      -4.094015124
          0,           0,         913,      -9.196811291,      -5.816409152,      -7.257286505,      -4.084811753
          0,           0,         914,       -9.20582537,       -5.81996389,      -7.281598384,      -4.104623919
          0,           0,         915,      -9.211631806,      -5.824487131,      -7.282313899,      -4.107075294
          0,           0,         916,      -9.215800898,      -5.829886453,      -7.271151846,      -4.097895904
          0,           0,         917,      -9.224793952,      -5.833457305,      -7.295617947,      -4.117713116
          0,           0,         918,      -9.230482115,      -5.837995029,      -7.296299736,      -4.120179303
          0,           0,         919,      -9.234489468,      -5.843407046,      -7.285019917,      -4.111024067
          0,           0,         920,      -9.243453829,      -5.846994011,      -7.309637186,      -4.130846258
          0,           0,         921,      -9.249019973,       -5.85154621,       -7.31028587,      -4.133327307
          0,           0,         922,      -9.252864635,       -5.85697091,      -7.298891362,      -4.124196194
          0,           0,         923,      -9.261792632,      -5.860573982,      -7.323656943,       -4.14402344
          0,           0,         924,      -9.267233583,      -5.865140643,      -7.324273217,      -4.146519277
          0,           0,         925,      -9.270915473,      -5.870578014,      -7.312767044,      -4.137412368
          0,           0,         926,       -9.27979954,      -5.874197184,      -7.337677886,      -4.157244645
          0,           0,         927,      -9.285112793,      -5.878778292,       -7.33826237,      -4.159755315
          0,           0,         928,      -9.288632812,      -5.884228316,      -7.326647604,      -4.150672507
          0,           0,         929,      -9.297465534,      -5.887863576,      -7.351700988,      -4.170509974
          0,           0,         930,      -9.302649251,      -5.892459113,      -7.352254132,      -4.173035327
          0,           0,         931,      -9.306009252,      -5.897921775,       -7.34053395,      -4.163976783
          0,           0,         932,       -9.31478343,      -5.901573111,      -7.365726574,      -4.183819275
          0,           0,         933,      -9.319836562,       -5.90618306,      -7.366249212,      -4.186359372
          0,           0,         934,      -9.323039323,      -5.911658342,       -7.35442668,      -4.177325073
          0,           0,         935,      -9.331748078,      -5.915325742,      -7.379755521,      -4.197172606
          0,           0,         936,      -9.336670432,      -5.919950085,       -7.38024828,       -4.19972735
          0,           0,         937,      -9.339719668,      -5.925437969,      -7.368326187,      -4.190717219
          0,           0,         938,      -9.348356525,      -5.929121419,      -7.393788441,      -4.210569889
          0,           0,         939,      -9.353148601,      -5.933760137,      -7.394251727,      -4.213139196
          0,           0,         940,      -9.356048931,      -5.939260608,      -7.382233525,      -4.204153415
          0,           0,         941,      -9.364607937,      -5.942960094,      -7.407825917,      -4.224011102
          0,           0,         942,      -9.369271056,      -5.947613168,      -7.408260533,      -4.226594977
          0,           0,         943,      -9.372027983,      -5.953126206,      -7.396148884,       -4.21763335
          0,           0,         944,      -9.380503721,      -5.956841714,      -7.421868581,      -4.237496126
          0,           0,         945,      -9.385039971,      -5.961509126,      -7.422275108,      -4.240094495
          0,           0,         946,      -9.387659741,      -5.967034716,      -7.410073347,      -4.231157182
          0,           0,         947,      -9.396047378,      -5.970766231,      -7.435917104,      -4.251024951
          0,           0,         948,      -9.400459607,      -5.975447963,      -7.436296234,       -4.25363782
          0,           0,         949,      -9.402949262,      -5.980986085,      -7.424007046,      -4.244724635
          0,           0,         950,       -9.41124453,      -5.984733594,      -7.449971917,      -4.264597493
          0,           0,         951,      -9.415536313,      -5.989429626,      -7.450324413,      -4.267224774
          0,           0,         952,      -9.417903392,      -5.994980265,      -7.437951073,      -4.258335869
          0,           0,         953,      -9.426102868,      -5.998743751,      -7.464033903,      -4.278213687
          0,           0,         954,      -9.430278309,      -6.003454065,      -7.464360481,       -4.28085543
          0,           0,         955,       -9.43253103,      -6.009017204,      -7.451905781,      -4.271990689
          0,           0,         956,      -9.440631865,      -6.012796653,       -7.47810364,      -4.291873501
          0,           0,         957,      -9.444695737,      -6.017521229,      -7.478404953,      -4.294529574
          0,           0,         958,      -9.446842633,      -6.023096853,      -7.465872033,      -4.285689086
          0,           0,         959,      -9.454842647,       -6.02689225,      -7.492182066,      -4.305576924
          0,           0,         960,      -9.458800298,      -6.031631071,      -7.492458448,      -4.308247201
          0,           0,         961,      -9.460850162,      -6.037219163,      -7.479850499,      -4.299431033
          0,           0,         962,      -9.468747964,      -6.041030492,      -7.506269427,      -4.319323775
          0,           0,         963,      -9.472605052,      -6.045783539,      -7.506521939,      -4.322008359
          0,           0,         964,      -9.474567031,      -6.051384084,      -7.493841534,       -4.31321636
          0,           0,         965,      -9.482361813,      -6.055211331,      -7.520366763,      -4.333114162
          0,           0,         966,      -9.486124382,      -6.059978585,      -7.520595902,      -4.335812896
          0,           0,         967,      -9.488007708,      -6.065591565,      -7.507846115,      -4.327045093
          0,           0,         968,      -9.495699304,      -6.069434713,      -7.534474527,      -4.346947873
          0,           0,         969,      -9.499373668,      -6.074216156,      -7.534680982,       -4.34966075
          0,           0,         970,      -9.501187513,      -6.079841558,      -7.521864994,      -4.340917304
          0,           0,         971,      -9.508776363,       -6.08370059,      -7.548593558,      -4.360824973
          0,           0,         972,      -9.512369019,      -6.088496203,       -7.54877824,      -4.363552034
          0,           0,         973,      -9.514122531,      -6.094134008,      -7.535898386,       -4.35483273
          0,           0,         974,       -9.52160971,      -6.098008909,      -7.562724556,      -4.374745337
          0,           0,         975,      -9.525127241,      -6.102818674,      -7.562887964,      -4.377486499
          0,           0,         976,      -9.526829388,      -6.108468867,       -7.54994742,      -4.368791437
          0,           0,         977,      -9.534216334,      -6.112359621,      -7.576868284,      -4.388709062
          0,           0,         978,      -9.537665514,      -6.117183518,      -7.577011087,      -4.391464203
          0,           0,         979,      -9.539324992,      -6.122846084,      -7.564012743,      -4.382793438
          0,           0,         980,       -9.54661378,      -6.126752672,      -7.591025061,      -4.402715834
          0,           0,         981,       -9.55000114,      -6.131590682,      -7.591148093,      -4.405485029
          0,           0,         982,      -9.551626403,      -6.137265607,      -7.578094557,      -4.396838519
          0,           0,         983,       -9.55881935,      -6.141188013,      -7.605196104,       -4.41676592
          0,           0,         984,      -9.562151498,      -6.146040117,      -7.605299861,      -4.419549005
          0,           0,         985,      -9.563750658,      -6.151727382,        -7.5921937,      -4.410926688
          0,           0,         986,      -9.570850515,      -6.155665589,        -7.6193815,      -4.430858913
          0,           0,         987,      -9.574133903,       -6.16053177,      -7.619466811,      -4.433655948
          0,           0,         988,      -9.575714597,      -6.166231361,      -7.606310965,      -4.425057916
          0,           0,         989,      -9.582724329,      -6.170185352,      -7.633582503,      -4.444995119
          0,           0,         990,      -9.585965177,      -6.175065588,      -7.633649948,      -4.447805948
          0,           0,         991,      -9.587534746,      -6.180777491,      -7.620447141,      -4.439232191
          0,           0,         992,      -9.594457675,      -6.184747247,      -7.647799338,      -4.459174145
          0,           0,         993,      -9.597662002,      -6.189641521,       -7.64784964,      -4.461998866
          0,           0,         994,      -9.599227238,      -6.195365718,      -7.634602389,       -4.45344943
          0,           0,         995,      -9.606066887,      -6.199351222,        -7.6620327,      -4.473396093
          0,           0,         996,      -9.609240505,      -6.204259514,       -7.66206663,       -4.47623467
          0,           0,         997,      -9.610807767,      -6.209995991,      -7.648777444,      -4.467709499
          0,           0,         998,       -9.61756763,      -6.213997224,      -7.676283692,      -4.487661003
          0,           0,         999,      -9.620716059,      -6.218919517,       -7.67630181,      -4.490513417
          0,           0,        1000,      -9.622291452,      -6.224668256,      -7.662973094,      -4.482012345
          0,           0,        1001,        -9.6289752,      -6.228685203,      -7.690552458,      -4.501968746
          0,           0,        1002,      -9.632103718,      -6.233621474,      -7.690555297,      -4.504834755
          0,           0,        1003,      -9.633692501,      -6.239382463,      -7.677189867,      -4.496358052
          0,           0,        1004,      -9.640303995,      -6.243415102,      -7.704839848,      -4.516319202
          0,           0,        1005,      -9.643417419,      -6.248365336,      -7.704828281,      -4.519199061
          0,           0,        1006,      -9.645024773,      -6.254138557,      -7.691428295,      -4.510746487
          0,           0,        1007,      -9.651567766,      -6.258186872,      -7.719146464,      -4.530712414
